DOB_WK,"Total","Sunday","Monday","Tuesday","Wednesday","Thursday","Friday","Saturday"
"DOB_TT",
"1058",3137,308,489,500,511,498,487,344
"1059",3028,260,480,548,480,452,481,327
"1100",3380,298,516,576,561,555,480,394
"1101",3064,285,497,495,486,471,485,345
"1102",3090,291,480,541,483,495,474,326
"1103",3173,312,518,510,510,479,481,363
"1104",3041,271,488,500,501,452,498,331
"1105",3231,350,476,514,554,500,483,354
"1106",3053,299,460,515,504,455,469,351
"1107",3095,303,476,515,505,482,488,326
"1108",3213,323,470,553,533,496,491,347
"1109",3038,322,442,521,522,463,451,317
"1110",3207,327,517,527,471,509,510,346
"1111",3240,329,487,574,512,516,483,339
"1112",3121,293,482,524,495,503,475,349
"1113",3071,313,457,490,504,522,452,333
"1114",3066,306,460,509,484,481,487,339
"1115",3209,274,505,531,531,549,487,332
"1116",3032,278,490,494,507,472,463,328
"1117",3252,337,515,519,544,508,483,346
"1118",3108,331,476,539,461,465,481,355
"1119",3025,308,446,533,460,486,470,322
"1120",3312,304,529,537,546,540,521,335
"1121",3067,271,534,478,489,473,504,318
"1122",3115,298,498,507,518,496,471,327
"1123",3074,278,469,519,521,466,497,324
"1124",3094,318,459,534,491,475,490,327
"1125",3202,330,481,544,532,497,512,306
"1126",2992,292,453,502,497,471,439,338
"1127",3029,314,453,490,506,481,436,349
"1128",3186,294,513,544,491,520,502,322
"1129",3214,329,498,530,534,462,515,346
"1130",3386,317,546,543,561,526,520,373
"1131",3007,269,479,499,462,521,474,303
"1132",3153,339,524,455,543,474,510,308
"1133",3097,297,479,542,498,465,492,324
"1134",3174,285,503,522,553,509,483,319
"1135",3161,307,485,511,534,491,490,343
"1136",3182,315,480,563,496,484,493,351
"1137",3137,287,506,512,537,509,454,332
"1138",3129,306,490,510,517,478,480,348
"1139",2943,267,477,487,453,445,492,322
"1140",3265,319,514,532,508,514,528,350
"1141",3192,323,488,551,519,480,514,317
"1142",3059,307,479,544,483,445,486,315
"1143",3011,270,455,478,508,505,462,333
"1144",3180,286,524,499,523,494,500,354
"1145",3380,329,514,543,564,527,526,377
"1146",3063,297,464,502,479,476,507,338
"1147",3184,292,489,555,516,500,490,342
"1148",3127,301,465,521,497,497,496,350
"1149",3125,296,499,507,505,496,484,338
"1150",3270,305,554,558,515,502,525,311
"1151",3063,267,469,536,516,479,489,307
"1152",3199,320,490,544,548,549,427,321
"1153",3109,281,519,527,522,467,482,311
"1154",3160,324,495,491,522,521,496,311
"1155",3330,300,528,557,578,512,494,361
"1156",3209,274,511,579,525,502,492,326
"1157",3288,312,498,578,509,514,541,336
"1158",3139,299,489,526,536,493,505,291
"1159",3077,316,491,511,464,483,510,302
"1200",3524,321,545,536,592,537,621,372
"1201",3337,298,506,574,578,549,514,318
"1202",3327,293,536,535,573,523,533,334
"1203",3223,309,539,543,480,509,524,319
"1204",3403,322,530,591,561,530,528,341
"1205",3422,322,536,562,556,552,537,357
"1206",3306,289,527,572,551,526,507,334
"1207",3268,292,567,532,550,500,525,302
"1208",3291,323,530,564,547,506,516,305
"1209",3307,280,539,516,557,534,537,344
"1210",3677,313,616,612,623,574,559,380
"1211",3276,274,550,613,529,518,494,298
"1212",3504,275,568,624,550,579,562,346
"1213",3366,344,557,569,550,536,496,314
"1214",3484,290,594,605,537,585,530,343
"1215",3676,308,606,616,619,607,576,344
"1216",3416,290,560,584,551,551,561,319
"1217",3533,295,565,588,624,553,570,338
"1218",3620,297,611,616,591,601,558,346
"1219",3509,328,577,642,573,564,523,302
"1220",3796,303,638,632,662,626,601,334
"1221",3577,300,588,646,643,540,551,309
"1222",3754,298,661,638,635,601,598,323
"1223",3883,301,706,697,654,587,598,340
"1224",3830,305,629,662,666,626,616,326
"1225",3939,292,658,740,669,652,592,336
"1226",3868,295,661,654,635,606,638,379
"1227",3984,279,673,708,655,667,640,362
"1228",3923,292,738,663,639,656,603,332
"1229",3914,290,692,691,682,661,579,319
"1230",4316,333,705,785,694,720,701,378
"1231",4015,294,704,734,688,618,647,330
"1232",3954,316,658,697,645,638,662,338
"1233",3977,269,705,692,687,640,656,328
"1234",4085,297,695,770,662,678,633,350
"1235",4168,328,713,697,694,721,660,355
"1236",4018,297,692,691,709,674,628,327
"1237",3899,276,681,695,670,614,649,314
"1238",4076,286,708,739,687,708,668,280
"1239",3941,285,634,719,672,653,622,356
"1240",4128,288,684,715,696,717,716,312
"1241",4018,302,687,712,642,641,664,370
"1242",3998,281,721,705,682,631,669,309
"1243",3924,280,719,685,645,660,599,336
"1244",4071,292,718,720,698,678,633,332
"1245",4113,308,729,727,702,644,651,352
"1246",3994,287,701,724,629,685,631,337
"1247",4018,324,708,719,676,634,652,305
"1248",4012,325,711,721,643,653,600,359
"1249",3891,288,674,675,650,663,612,329
"1250",4193,318,733,710,695,700,668,369
"1251",4056,299,717,718,706,631,635,350
"1252",4073,298,731,714,684,692,597,357
"1253",3961,268,695,751,632,641,657,317
"1254",4111,301,668,741,705,677,660,359
"1255",4137,326,686,755,700,635,676,359
"1256",4021,270,696,749,682,650,637,337
"1257",3994,332,700,689,653,627,659,334
"1258",3933,311,672,715,621,667,607,340
"1259",3887,291,692,694,632,630,638,310
"1300",4277,294,761,770,717,704,684,347
"1301",3875,303,668,653,632,654,633,332
"1302",3850,262,656,722,656,596,656,302
"1303",3871,300,674,677,687,601,605,327
"1304",3962,260,721,655,664,702,646,314
"1305",4035,307,709,655,661,670,696,337
"1306",3772,279,604,639,619,654,649,328
"1307",3862,278,646,727,596,667,612,336
"1308",3865,295,637,688,654,628,627,336
"1309",3794,281,642,661,602,682,605,321
"1310",3889,282,724,698,614,619,607,345
"1311",3785,265,643,680,613,641,610,333
"1312",3706,269,621,661,640,598,608,309
"1313",3777,318,631,647,633,629,594,325
"1314",3776,280,597,683,640,637,635,304
"1315",3764,325,671,615,621,633,598,301
"1316",3653,269,655,605,652,574,591,307
"1317",3685,272,648,610,635,620,582,318
"1318",3636,303,633,592,610,583,602,313
"1319",3558,232,577,618,623,596,592,320
"1320",3692,285,609,613,627,618,602,338
"1321",3621,286,625,625,612,556,590,327
"1322",3528,299,566,584,623,567,578,311
"1323",3481,293,612,598,556,568,540,314
"1324",3600,290,611,622,591,616,565,305
"1325",3752,329,647,659,627,568,585,337
"1326",3478,296,586,629,591,547,515,314
"1327",3502,265,601,641,609,569,551,266
"1328",3418,308,554,583,565,570,536,302
"1329",3523,263,613,615,577,565,602,288
"1330",3866,300,674,663,594,645,641,349
"1331",3496,256,559,630,575,565,584,327
"1332",3481,268,583,585,573,605,541,326
"1333",3501,273,577,562,623,573,576,317
"1334",3497,322,594,581,571,555,540,334
"1335",3701,294,598,601,644,598,633,333
"1336",3468,264,556,624,580,539,567,338
"1337",3499,259,597,627,588,577,544,307
"1338",3413,284,563,591,561,542,561,311
"1339",3394,295,537,567,585,554,530,326
"1340",3548,297,576,643,610,550,557,315
"1341",3444,271,528,623,612,541,560,309
"1342",3383,257,536,576,595,530,565,324
"1343",3482,289,558,579,600,564,566,326
"1344",3474,287,572,583,596,573,556,307
"1345",3586,288,588,641,593,569,562,345
"1346",3430,292,526,593,618,524,553,324
"1347",3353,287,544,546,542,535,569,330
"1348",3273,298,550,596,496,529,517,287
"1349",3280,286,506,546,550,543,539,310
"1350",3468,300,576,580,571,536,589,316
"1351",3361,283,546,609,537,542,529,315
"1352",3349,283,516,554,540,561,558,337
"1353",3455,283,609,600,565,578,533,287
"1354",3285,268,536,547,520,532,556,326
"1355",3379,297,557,544,557,540,532,352
"1356",3288,269,504,628,515,513,543,316
"1357",3351,258,560,584,566,472,569,342
"1358",3404,278,575,578,560,522,576,315
"1359",3203,268,515,533,518,538,514,317
"1400",3665,330,570,598,608,614,619,326
"1401",3123,247,497,553,504,541,495,286
"1402",3439,288,567,584,582,518,572,328
"1403",3244,257,511,532,561,508,539,336
"1404",3321,274,528,562,576,547,539,295
"1405",3358,295,567,572,520,538,539,327
"1406",3299,273,536,532,533,554,518,353
"1407",3310,295,510,602,516,530,538,319
"1408",3346,266,513,542,597,537,542,349
"1409",3269,295,509,520,544,534,531,336
"1410",3462,292,579,603,573,559,540,316
"1411",3259,291,508,554,542,527,552,285
"1412",3270,268,492,595,556,489,554,316
"1413",3107,289,465,550,536,512,464,291
"1414",3451,297,595,575,550,524,558,352
"1415",3411,259,540,604,556,573,524,355
"1416",3270,255,554,566,541,504,505,345
"1417",3216,265,542,549,548,528,495,289
"1418",3232,266,552,540,510,531,516,317
"1419",3188,264,540,573,515,491,511,294
"1420",3422,305,588,591,562,541,540,295
"1421",3285,287,524,532,520,541,542,339
"1422",3348,296,550,553,552,530,540,327
"1423",3216,294,523,529,493,500,574,303
"1424",3304,295,548,534,540,541,519,327
"1425",3368,293,566,553,529,527,576,324
"1426",3252,293,519,563,490,562,512,313
"1427",3176,251,469,554,511,541,542,308
"1428",3270,298,498,547,532,550,545,300
"1429",3304,273,509,593,545,510,537,337
"1430",3496,315,541,591,564,559,565,361
"1431",3251,293,495,570,533,502,543,315
"1432",3209,284,526,561,516,509,507,306
"1433",3117,272,482,521,502,485,526,329
"1434",3185,288,522,519,497,531,507,321
"1435",3311,284,539,557,551,524,537,319
"1436",3285,285,486,594,541,508,549,322
"1437",3201,317,505,510,522,521,527,299
"1438",3138,281,499,512,526,511,479,330
"1439",3181,299,488,521,498,534,522,319
"1440",3327,310,514,549,511,520,559,364
"1441",3099,252,507,533,481,504,501,321
"1442",3234,299,516,505,552,519,524,319
"1443",3187,263,536,529,538,516,500,305
"1444",3105,256,494,554,500,475,494,332
"1445",3400,322,532,558,571,547,525,345
"1446",3149,288,474,527,542,500,503,315
"1447",3192,310,500,563,524,506,472,317
"1448",3078,275,497,492,506,495,501,312
"1449",3087,305,467,482,552,509,468,304
"1450",3298,284,501,540,565,552,510,346
"1451",2987,270,501,497,476,476,486,281
"1452",3215,277,527,554,546,469,536,306
"1453",3064,264,474,534,509,495,487,301
"1454",3123,266,502,505,526,509,489,326
"1455",3222,295,495,553,530,503,519,327
"1456",3048,257,484,542,505,454,515,291
"1457",3140,257,509,518,520,515,479,342
"1458",3110,278,503,501,507,510,511,300
"1459",2918,249,447,470,472,485,516,279
"1500",3322,286,511,550,521,568,530,356
"1501",3058,262,499,512,515,500,487,283
"1502",2981,268,543,468,418,510,479,295
"1503",3119,290,490,522,514,503,496,304
"1504",3009,262,484,505,499,463,470,326
"1505",3148,314,466,524,523,498,496,327
"1506",3056,253,440,533,514,523,481,312
"1507",3144,315,503,495,534,498,473,326
"1508",3119,276,489,514,574,477,498,291
"1509",3018,280,458,481,553,485,471,290
"1510",3145,283,503,503,510,499,521,326
"1511",3093,309,485,533,523,431,502,310
"1512",3033,257,512,549,475,455,487,298
"1513",2991,273,496,480,499,462,463,318
"1514",2998,270,476,482,479,474,499,318
"1515",3521,304,560,567,577,585,600,328
"1516",2969,269,495,490,457,459,472,327
"1517",3025,282,483,542,476,465,462,315
"1518",2999,270,536,473,495,452,479,294
"1519",3030,237,500,507,488,520,463,315
"1520",3163,273,495,532,532,539,461,331
"1521",3002,281,474,502,471,499,471,304
"1522",2996,285,494,509,496,456,457,299
"1523",3101,283,483,552,485,481,511,306
"1524",3245,291,514,540,483,552,502,363
"1525",3159,273,491,522,511,538,510,314
"1526",3074,259,491,533,521,461,505,304
"1527",3095,281,497,514,491,497,484,331
"1528",2983,280,513,453,450,480,501,306
"1529",3052,275,481,527,467,475,507,320
"1530",3355,297,538,544,542,524,551,359
"1531",3015,306,486,472,516,486,461,288
"1532",2980,281,480,503,497,458,470,291
"1533",3076,279,510,517,511,492,466,301
"1534",3086,296,494,508,486,500,466,336
"1535",3109,281,487,513,471,494,502,361
"1536",3017,259,464,469,500,503,506,316
"1537",3096,283,483,529,499,496,516,290
"1538",3041,280,480,508,506,488,462,317
"1539",2990,278,492,506,471,493,463,287
"1540",3099,319,455,512,510,480,484,339
"1541",2967,253,494,456,496,488,471,309
"1542",3021,257,484,487,509,470,491,323
"1543",2971,259,485,508,464,484,467,304
"1544",2967,244,469,513,516,475,462,288
"1545",3271,262,528,530,544,531,508,368
"1546",3028,253,483,502,515,483,478,314
"1547",3162,293,492,538,484,509,503,343
"1548",3078,301,469,487,487,481,506,347
"1549",2962,275,449,463,515,494,449,317
"1550",3142,268,476,529,483,534,521,331
"1551",3021,251,508,508,505,463,479,307
"1552",3010,270,494,493,452,504,474,323
"1553",3101,274,503,519,502,475,509,319
"1554",2963,267,470,450,491,461,486,338
"1555",3021,289,471,513,507,485,466,290
"1556",3036,245,494,515,472,477,526,307
"1557",3084,289,479,502,502,514,488,310
"1558",2965,281,475,471,507,482,447,302
"1559",2896,267,477,473,472,433,463,311
"1600",3397,304,521,581,538,533,551,369
"1601",2907,261,490,467,481,474,463,271
"1602",2923,268,494,478,478,462,445,298
"1603",3033,284,492,499,497,480,497,284
"1604",3205,288,524,505,492,537,538,321
"1605",2979,285,486,457,468,497,483,303
"1606",3019,267,453,518,489,486,476,330
"1607",3025,277,478,493,475,500,477,325
"1608",3038,284,479,490,523,443,504,315
"1609",2905,279,437,487,480,486,441,295
"1610",3067,292,472,494,497,503,492,317
"1611",2986,263,463,505,484,486,470,315
"1612",2997,285,471,484,502,471,449,335
"1613",2928,272,449,482,501,462,451,311
"1614",3078,253,489,530,509,496,469,332
"1615",3289,306,513,508,540,562,524,336
"1616",3085,281,496,528,502,461,505,312
"1617",3024,293,503,541,474,448,480,285
"1618",3057,253,471,498,523,488,497,327
"1619",2946,267,482,472,425,488,489,323
"1620",3207,277,539,563,516,516,484,312
"1621",2977,267,499,476,472,493,473,297
"1622",2954,267,453,492,486,475,466,315
"1623",3002,252,443,500,515,479,497,316
"1624",3111,291,468,518,492,524,506,312
"1625",3134,269,503,500,506,498,478,380
"1626",3145,281,497,507,493,537,520,310
"1627",3072,288,492,526,456,502,500,308
"1628",3058,291,482,480,526,489,486,304
"1629",2990,245,501,481,489,464,486,324
"1630",3366,299,547,566,556,549,539,310
"1631",2968,264,484,509,456,481,474,300
"1632",3061,272,470,536,483,505,464,331
"1633",3117,271,478,532,493,513,522,308
"1634",3186,270,492,538,543,525,501,317
"1635",3062,268,513,480,535,489,463,314
"1636",3069,252,489,516,518,516,474,304
"1637",3052,250,523,501,512,504,465,297
"1638",3006,271,473,521,482,524,437,298
"1639",3026,264,486,511,481,473,487,324
"1640",3223,274,556,591,488,503,490,321
"1641",3064,267,497,503,495,500,471,331
"1642",2959,244,456,491,510,516,425,317
"1643",3083,258,487,503,514,482,506,333
"1644",3223,298,509,521,557,515,514,309
"1645",3279,296,502,564,546,522,502,347
"1646",3062,288,487,513,495,502,496,281
"1647",3136,285,508,505,514,521,506,297
"1648",3219,266,498,599,535,527,479,315
"1649",3000,245,480,503,486,517,486,283
"1650",3255,298,501,566,513,535,512,330
"1651",3000,272,469,497,505,461,494,302
"1652",3063,245,515,551,483,521,452,296
"1653",3023,263,470,513,502,531,479,265
"1654",3116,279,505,544,525,491,464,308
"1655",3269,265,525,530,575,499,545,330
"1656",3042,272,484,507,481,509,465,324
"1657",3100,255,559,537,504,484,450,311
"1658",3063,254,505,483,515,526,477,303
"1659",2952,226,462,511,501,470,492,290
"1700",3477,307,587,589,567,546,520,361
"1701",3013,234,489,527,510,490,475,288
"1702",3104,261,494,536,517,517,495,284
"1703",3003,250,490,553,481,505,444,280
"1704",3151,257,536,510,494,528,520,306
"1705",3286,273,532,565,570,549,497,300
"1706",3033,221,521,519,479,525,483,285
"1707",3077,256,514,492,501,486,524,304
"1708",3107,271,534,507,540,480,472,303
"1709",3081,263,505,567,511,495,478,262
"1710",3247,273,545,580,515,512,476,346
"1711",3168,270,509,561,511,524,483,310
"1712",3046,287,493,516,515,483,453,299
"1713",3019,263,531,507,460,510,432,316
"1714",3021,260,504,490,504,503,469,291
"1715",3427,274,571,597,567,519,543,356
"1716",2921,233,461,491,512,452,474,298
"1717",3182,286,517,528,554,495,488,314
"1718",3069,265,462,528,542,520,460,292
"1719",3065,258,560,519,492,498,467,271
"1720",3239,296,529,539,512,546,516,301
"1721",3056,254,509,513,529,491,475,285
"1722",3089,265,528,542,469,486,478,321
"1723",3066,285,479,508,513,484,491,306
"1724",3139,230,502,535,554,499,517,302
"1725",3216,275,536,576,537,508,482,302
"1726",3079,261,511,524,512,499,457,315
"1727",3111,276,507,525,511,497,459,336
"1728",3054,271,526,537,502,512,438,268
"1729",3099,265,514,547,489,543,446,295
"1730",3442,288,578,605,529,564,554,324
"1731",3105,259,544,519,494,500,496,293
"1732",3115,284,525,549,464,526,480,287
"1733",3002,247,497,515,506,476,450,311
"1734",3171,255,491,555,579,514,487,290
"1735",3223,256,541,544,534,545,494,309
"1736",3129,280,534,568,483,537,434,293
"1737",3167,286,535,551,517,517,451,310
"1738",3148,254,505,547,529,555,459,299
"1739",3169,291,540,499,536,527,474,302
"1740",3166,252,542,544,533,538,458,299
"1741",3080,268,500,546,543,514,439,270
"1742",3062,246,500,547,528,500,450,291
"1743",3060,250,522,488,507,514,472,307
"1744",3166,260,544,553,522,525,475,287
"1745",3429,293,579,560,584,548,509,356
"1746",3116,248,508,549,513,497,485,316
"1747",3182,244,488,583,520,524,495,328
"1748",3100,263,563,530,515,492,448,289
"1749",3092,270,506,528,513,500,480,295
"1750",3219,269,539,556,542,554,453,306
"1751",2950,252,502,507,522,470,429,268
"1752",3192,266,544,543,520,492,516,311
"1753",3039,262,490,527,479,513,448,320
"1754",3072,273,505,562,500,475,449,308
"1755",3184,241,575,565,495,542,461,305
"1756",2979,258,481,483,490,529,439,299
"1757",3099,238,530,545,500,491,445,350
"1758",3060,279,531,549,505,512,414,270
"1759",3004,251,497,506,465,514,479,292
"1800",3397,297,549,597,551,551,530,322
"1801",3019,262,495,530,503,517,425,287
"1802",3073,261,498,519,530,476,485,304
"1803",3053,264,517,525,468,509,469,301
"1804",3018,261,510,510,488,513,435,301
"1805",3101,271,520,530,532,498,440,310
"1806",3063,260,493,490,515,560,452,293
"1807",2888,264,473,481,491,509,386,284
"1808",3017,262,499,505,508,511,416,316
"1809",2819,291,462,458,441,463,422,282
"1810",3123,269,520,555,516,513,461,289
"1811",2987,260,493,498,505,513,447,271
"1812",2978,244,475,499,481,536,423,320
"1813",2926,230,463,521,467,519,445,281
"1814",3006,250,490,533,478,504,457,294
"1815",3178,266,517,561,521,479,483,351
"1816",2917,245,499,507,481,445,445,295
"1817",2937,262,476,508,514,493,373,311
"1818",2978,271,476,470,491,502,437,331
"1819",2859,285,500,470,466,481,415,242
"1820",3045,252,497,530,501,493,464,308
"1821",2840,244,429,466,507,493,412,289
"1822",2963,282,469,487,502,482,458,283
"1823",2825,248,469,485,455,459,413,296
"1824",2950,249,466,491,492,528,456,268
"1825",3006,278,488,487,504,533,425,291
"1826",2953,250,468,538,497,459,453,288
"1827",2836,251,467,477,460,434,425,322
"1828",2868,255,481,501,463,448,467,253
"1829",2754,225,444,482,467,451,413,272
"1830",3131,280,531,542,479,520,471,308
"1831",2905,258,470,489,473,481,448,286
"1832",2744,250,445,472,440,429,415,293
"1833",2727,248,411,452,447,462,426,281
"1834",2918,245,496,506,479,478,443,271
"1835",2819,248,429,483,467,473,427,292
"1836",2975,295,510,508,458,475,436,293
"1837",2878,260,465,469,465,482,423,314
"1838",2848,276,448,474,482,464,414,290
"1839",2786,257,458,455,430,449,423,314
"1840",2937,267,480,523,450,509,416,292
"1841",2749,252,474,447,467,447,427,235
"1842",2768,245,423,489,483,458,399,271
"1843",2772,266,480,447,439,444,416,280
"1844",2800,262,443,450,434,497,424,290
"1845",3001,261,496,510,478,504,436,316
"1846",2713,234,473,433,440,431,413,289
"1847",2686,221,415,440,460,447,414,289
"1848",2696,239,468,429,439,459,394,268
"1849",2639,229,452,450,405,455,401,247
"1850",2868,288,462,450,464,465,441,298
"1851",2603,226,434,443,393,441,414,252
"1852",2710,237,434,467,479,410,381,302
"1853",2635,243,428,459,444,429,372,260
"1854",2624,212,456,454,435,439,378,250
"1855",2837,250,473,492,490,437,405,290
"1856",2705,224,433,466,459,453,389,281
"1857",2626,235,462,412,445,444,385,243
"1858",2669,214,453,465,438,447,361,291
"1859",2585,225,440,425,418,416,408,253
"1900",2822,271,463,483,434,464,412,295
"1901",2572,248,436,386,403,440,410,249
"1902",2681,241,428,438,463,419,426,266
"1903",2581,254,399,445,384,422,405,272
"1904",2563,235,441,470,396,429,352,240
"1905",2618,255,446,424,404,478,363,248
"1906",2578,221,423,452,405,415,409,253
"1907",2604,239,421,475,417,418,361,273
"1908",2594,241,425,454,445,405,371,253
"1909",2469,219,415,418,407,393,360,257
"1910",2580,220,436,422,459,395,382,266
"1911",2501,228,386,428,401,426,376,256
"1912",2547,224,430,385,415,442,383,268
"1913",2548,247,422,447,390,396,401,245
"1914",2522,252,394,420,391,392,364,309
"1915",2514,237,413,417,414,401,388,244
"1916",2429,212,404,382,406,405,370,250
"1917",2477,238,390,437,405,397,383,227
"1918",2473,230,377,418,412,389,408,239
"1919",2502,228,398,423,415,390,391,257
"1920",2607,236,440,432,417,425,387,270
"1921",2492,218,380,425,397,412,376,284
"1922",2507,246,389,413,408,418,378,255
"1923",2420,224,414,421,367,402,333,259
"1924",2506,233,393,450,396,429,348,257
"1925",2460,204,397,391,415,402,396,255
"1926",2419,246,399,377,388,404,353,252
"1927",2472,239,410,415,404,402,327,275
"1928",2493,229,380,405,445,403,363,268
"1929",2426,230,391,413,397,386,355,254
"1930",2665,258,445,418,432,452,356,304
"1931",2403,238,395,385,381,387,363,254
"1932",2570,240,435,435,411,384,383,282
"1933",2482,203,408,436,402,391,360,282
"1934",2474,216,373,431,385,410,371,288
"1935",2527,258,415,431,374,410,378,261
"1936",2430,245,364,407,388,419,325,282
"1937",2503,208,382,459,402,402,422,228
"1938",2458,246,387,393,404,406,363,259
"1939",2482,225,417,396,402,372,378,292
"1940",2642,224,458,418,411,425,391,315
"1941",2482,216,374,428,426,415,370,253
"1942",2492,242,394,428,371,400,397,260
"1943",2512,237,418,410,374,404,377,292
"1944",2491,225,408,397,411,414,369,267
"1945",2684,223,422,436,456,441,424,282
"1946",2501,259,380,373,403,405,415,266
"1947",2576,227,412,450,449,401,378,259
"1948",2569,262,418,446,422,373,401,247
"1949",2507,213,418,431,434,370,395,246
"1950",2725,241,447,489,444,434,390,280
"1951",2507,260,397,403,398,420,364,265
"1952",2579,242,406,405,442,407,409,268
"1953",2571,257,442,428,381,424,369,270
"1954",2581,217,434,416,427,435,371,281
"1955",2613,224,439,433,402,425,414,276
"1956",2497,262,414,428,375,388,352,278
"1957",2569,231,431,429,401,418,378,281
"1958",2538,244,407,406,410,403,393,275
"1959",2549,222,428,439,417,402,386,255
"2000",2718,276,468,443,452,410,397,272
"2001",2419,244,391,401,385,391,359,248
"2002",2627,296,377,470,430,446,353,255
"2003",2531,254,438,433,406,375,370,255
"2004",2481,226,385,436,442,358,366,268
"2005",2670,259,425,454,453,449,365,265
"2006",2531,245,400,409,438,423,348,268
"2007",2515,232,401,412,404,425,362,279
"2008",2642,223,429,445,428,431,397,289
"2009",2456,242,398,365,368,421,393,269
"2010",2794,264,423,480,450,462,424,291
"2011",2543,245,405,403,422,396,392,280
"2012",2604,232,378,441,432,422,402,297
"2013",2563,241,408,440,410,401,380,283
"2014",2724,277,451,444,434,417,414,287
"2015",2565,236,394,418,435,422,372,288
"2016",2562,234,416,420,459,384,400,249
"2017",2557,232,368,453,434,411,393,266
"2018",2530,250,428,421,386,415,354,276
"2019",2477,257,348,400,414,417,379,262
"2020",2729,254,456,450,404,436,418,311
"2021",2458,264,379,437,405,372,367,234
"2022",2585,271,439,420,408,410,378,259
"2023",2539,231,427,441,389,418,371,262
"2024",2616,275,420,405,431,414,395,276
"2025",2604,255,395,423,397,431,385,318
"2026",2579,242,418,455,409,397,390,268
"2027",2442,240,355,418,394,408,373,254
"2028",2537,262,389,396,436,433,359,262
"2029",2518,234,400,419,377,411,405,272
"2030",2657,285,404,437,426,408,424,273
"2031",2480,252,389,378,411,389,391,270
"2032",2567,290,401,415,404,422,373,262
"2033",2462,221,398,413,404,380,373,273
"2034",2587,221,448,437,401,403,378,299
"2035",2474,229,392,414,379,381,406,273
"2036",2586,252,422,461,413,404,376,258
"2037",2489,250,389,405,429,413,347,256
"2038",2520,217,412,394,409,417,383,288
"2039",2503,190,390,443,377,421,376,306
"2040",2659,247,411,461,438,418,381,303
"2041",2381,239,386,391,395,371,365,234
"2042",2379,225,367,385,416,386,349,251
"2043",2469,212,360,412,424,401,400,260
"2044",2425,246,384,388,394,365,400,248
"2045",2623,280,416,446,412,391,407,271
"2046",2394,255,378,393,396,355,365,252
"2047",2482,265,405,398,417,378,359,260
"2048",2522,269,401,400,402,398,416,236
"2049",2364,254,356,406,385,379,302,282
"2050",2578,275,455,418,392,385,372,281
"2051",2406,222,432,413,360,393,344,242
"2052",2409,236,383,403,357,388,366,276
"2053",2436,247,353,429,377,397,358,275
"2054",2534,275,384,396,405,392,410,272
"2055",2495,230,413,400,408,400,371,273
"2056",2491,228,402,420,394,396,381,270
"2057",2367,213,383,406,392,383,353,237
"2058",2458,248,367,436,386,420,364,237
"2059",2345,244,355,384,367,387,340,268
"2100",2645,247,425,460,414,417,396,286
"2101",2460,282,369,424,385,389,355,256
"2102",2436,245,376,418,385,419,319,274
"2103",2341,233,373,396,412,373,300,254
"2104",2429,255,385,387,419,368,381,234
"2105",2474,245,414,373,391,417,368,266
"2106",2465,222,381,399,406,398,369,290
"2107",2377,215,402,389,360,390,356,265
"2108",2417,258,365,426,360,379,350,279
"2109",2491,267,393,416,414,373,378,250
"2110",2454,257,398,399,390,366,382,262
"2111",2365,256,353,391,384,380,340,261
"2112",2490,244,363,376,452,394,385,276
"2113",2439,250,408,365,381,395,372,268
"2114",2379,212,355,403,378,386,371,274
"2115",2507,234,362,413,440,401,384,273
"2116",2286,239,369,356,365,350,377,230
"2117",2470,253,410,413,414,369,361,250
"2118",2348,247,390,366,401,379,306,259
"2119",2343,247,317,405,372,374,349,279
"2120",2506,258,396,414,415,409,348,266
"2121",2349,240,379,381,335,395,373,246
"2122",2401,215,404,391,400,364,370,257
"2123",2303,226,371,383,402,302,347,272
"2124",2343,227,355,378,399,384,348,252
"2125",2379,239,377,388,376,401,362,236
"2126",2301,257,346,378,377,347,359,237
"2127",2443,251,400,383,399,380,364,266
"2128",2373,246,384,404,356,347,397,239
"2129",2296,251,356,353,353,384,351,248
"2130",2610,249,416,406,428,417,377,317
"2131",2278,230,364,373,359,364,333,255
"2132",2168,233,360,337,334,373,310,221
"2133",2340,231,354,385,404,377,342,247
"2134",2344,231,384,350,400,376,356,247
"2135",2383,229,407,379,373,389,341,265
"2136",2347,233,361,388,387,354,349,275
"2137",2359,259,399,343,397,363,329,269
"2138",2281,200,340,382,366,413,354,226
"2139",2289,233,343,374,391,387,342,219
"2140",2435,243,382,415,384,370,347,294
"2141",2282,229,335,398,350,366,354,250
"2142",2303,243,373,380,380,364,315,248
"2143",2246,250,363,348,355,379,322,229
"2144",2317,245,364,358,375,398,345,232
"2145",2599,223,431,438,445,418,400,244
"2146",2254,219,367,393,395,331,334,215
"2147",2310,226,349,417,396,372,327,223
"2148",2323,218,367,420,376,363,336,243
"2149",2293,251,366,386,345,384,328,233
"2150",2447,237,366,392,400,382,404,266
"2151",2218,205,340,370,367,368,321,247
"2152",2426,240,359,390,386,399,370,282
"2153",2326,237,366,363,380,379,323,278
"2154",2288,219,350,360,343,380,379,257
"2155",2306,246,330,375,392,352,346,265
"2156",2295,224,355,365,400,367,326,258
"2157",2308,237,381,367,377,360,343,243
"2158",2341,258,351,350,377,381,352,272
"2159",2335,242,390,389,371,365,317,261
"2200",2517,279,373,427,418,376,382,262
"2201",2122,241,336,313,347,361,294,230
