DOB_WK,"Total","Sunday","Monday","Tuesday","Wednesday","Thursday","Friday","Saturday"
"DOB_TT",
"0947",511,39,67,98,91,81,72,63
"0948",463,26,68,88,84,76,68,53
"0949",478,33,57,92,74,94,69,59
"0950",476,37,51,91,82,88,73,54
"0951",514,24,62,103,87,96,94,48
"0952",532,48,73,94,91,89,88,49
"0953",479,31,53,85,102,80,85,43
"0954",507,34,84,90,89,86,79,45
"0955",513,26,64,92,88,97,88,58
"0956",517,31,66,99,91,88,83,59
"0957",496,39,67,100,81,83,73,53
"0958",462,31,60,77,76,89,80,49
"0959",516,40,64,94,94,77,96,51
"1000",560,35,80,105,96,101,96,47
"1001",494,40,72,83,78,87,90,44
"1002",474,22,61,100,89,77,76,49
"1003",495,35,63,98,78,85,90,46
"1004",535,36,72,105,90,77,90,65
"1005",533,26,75,116,103,88,77,48
"1006",546,36,81,103,94,90,82,60
"1007",502,31,62,99,98,85,78,49
"1008",494,29,72,91,99,88,68,47
"1009",524,25,73,111,81,107,80,47
"1010",587,32,77,106,90,95,118,69
"1011",523,40,79,80,94,77,90,63
"1012",520,28,71,103,90,96,81,51
"1013",538,34,72,99,80,83,102,68
"1014",549,32,62,108,106,102,75,64
"1015",601,37,76,106,106,120,93,63
"1016",534,41,73,88,89,92,101,50
"1017",572,34,89,100,96,113,94,46
"1018",547,35,71,111,101,98,80,51
"1019",534,41,61,87,103,100,76,66
"1020",592,32,74,106,112,101,103,64
"1021",533,34,71,73,116,97,93,49
"1022",555,31,69,92,116,86,103,58
"1023",561,40,70,96,110,98,86,61
"1024",606,47,83,124,107,110,88,47
"1025",592,36,76,99,108,95,116,62
"1026",575,31,89,118,88,109,91,49
"1027",595,40,85,108,104,98,103,57
"1028",562,45,86,105,98,94,89,45
"1029",559,48,74,91,98,97,99,52
"1030",614,33,88,94,118,109,101,71
"1031",583,35,77,93,109,109,99,61
"1032",578,27,82,97,115,100,100,57
"1033",592,31,83,118,108,96,98,58
"1034",549,37,68,101,105,96,97,45
"1035",621,38,79,113,118,118,91,64
"1036",564,33,99,101,99,103,74,55
"1037",559,37,60,110,113,95,91,53
"1038",574,28,92,108,107,99,87,53
"1039",582,31,70,124,112,80,120,45
"1040",590,30,75,119,108,106,94,58
"1041",596,27,72,115,114,119,94,55
"1042",577,27,87,121,100,101,91,50
"1043",550,35,84,98,84,97,105,47
"1044",581,32,73,121,114,96,91,54
"1045",628,41,81,124,105,109,109,59
"1046",579,36,93,107,102,93,81,67
"1047",607,32,98,132,101,104,90,50
"1048",663,42,92,137,124,111,100,57
"1049",602,35,95,100,95,113,102,62
"1050",598,35,89,107,97,111,91,68
"1051",609,32,82,106,106,109,116,58
"1052",589,42,69,106,115,118,95,44
"1053",648,44,96,120,102,124,109,53
"1054",603,36,91,107,111,107,97,54
"1055",669,49,96,133,118,111,107,55
"1056",598,39,91,113,104,86,109,56
"1057",588,39,62,119,123,107,84,54
"1058",596,42,89,114,101,108,90,52
"1059",614,31,83,131,119,97,95,58
"1100",668,25,91,138,126,133,96,59
"1101",595,33,89,104,93,94,114,68
"1102",634,40,91,134,95,100,100,74
"1103",595,33,80,103,109,106,108,56
"1104",617,52,86,118,110,107,96,48
"1105",644,42,91,131,114,127,96,43
"1106",630,44,90,128,108,99,104,57
"1107",641,43,90,125,122,103,102,56
"1108",665,50,80,132,108,115,110,70
"1109",651,48,87,128,120,124,93,51
"1110",666,40,91,130,112,132,102,59
"1111",647,33,82,119,125,136,95,57
"1112",689,38,88,137,131,118,103,74
"1113",681,34,91,132,110,134,110,70
"1114",603,36,90,96,113,101,110,57
"1115",695,31,107,138,120,120,119,60
"1116",640,37,109,114,121,108,95,56
"1117",702,40,110,124,126,139,96,67
"1118",654,41,93,121,105,124,101,69
"1119",656,33,91,139,111,111,107,64
"1120",725,36,108,148,135,139,98,61
"1121",673,46,109,124,124,95,108,67
"1122",684,36,113,125,129,124,106,51
"1123",695,38,88,115,131,120,125,78
"1124",659,31,97,126,124,111,114,56
"1125",722,56,103,148,119,122,124,50
"1126",659,50,103,122,113,118,98,55
"1127",645,29,93,125,131,118,100,49
"1128",695,49,96,131,98,135,126,60
"1129",722,46,108,135,153,117,105,58
"1130",752,44,106,146,145,130,116,65
